-122.512452,37.713436,-122.492452,37.733436000000005,4.166666666666667
-122.492452,37.713436,-122.472452,37.733436000000005,4.166666666666667
-122.47245199999999,37.713436,-122.452452,37.733436000000005,4.0
-122.452452,37.713436,-122.432452,37.733436000000005,4.5
-122.432452,37.713436,-122.412452,37.733436000000005,4.166666666666667
-122.412452,37.713436,-122.392452,37.733436000000005,4.166666666666667
-122.512452,37.733436000000005,-122.492452,37.75343600000001,3.6666666666666665
-122.492452,37.733436000000005,-122.472452,37.75343600000001,4.333333333333333
-122.47245199999999,37.733436000000005,-122.452452,37.75343600000001,4.0
-122.452452,37.733436000000005,-122.432452,37.75343600000001,3.8333333333333335
-122.432452,37.733436000000005,-122.412452,37.75343600000001,4.166666666666667
-122.412452,37.733436000000005,-122.392452,37.75343600000001,4.666666666666667
-122.512452,37.753436,-122.492452,37.773436000000004,4.0
-122.492452,37.753436,-122.472452,37.773436000000004,4.0
-122.47245199999999,37.753436,-122.452452,37.773436000000004,4.166666666666667
-122.452452,37.753436,-122.432452,37.773436000000004,4.333333333333333
-122.432452,37.753436,-122.412452,37.773436000000004,4.333333333333333
-122.412452,37.753436,-122.392452,37.773436000000004,4.333333333333333
-122.512452,37.773436000000004,-122.492452,37.79343600000001,4.0
-122.492452,37.773436000000004,-122.472452,37.79343600000001,4.166666666666667
-122.47245199999999,37.773436000000004,-122.452452,37.79343600000001,4.0
-122.452452,37.773436000000004,-122.432452,37.79343600000001,4.0
-122.432452,37.773436000000004,-122.412452,37.79343600000001,4.333333333333333
-122.412452,37.773436000000004,-122.392452,37.79343600000001,4.5
